negotiable,bedrooms,bathrooms,city,district,house_size_sqft,land_size_perches,price
0,4,2,166,4,2850.0,7.7,60000000.0
0,3,1,50,6,2850.0,7.5,11200000.0
0,2,1,48,5,2850.0,11.0,185000000.0
0,5,4,166,4,4000.0,22.0,97500000.0
0,2,2,166,4,2850.0,3.5,9500000.0
1,4,3,62,9,2200.0,26.0,48000000.0
0,4,4,166,4,2850.0,6.0,72500000.0
0,5,4,166,4,3500.0,8.1,58500000.0
0,3,3,54,4,2850.0,11.0,32500000.0
1,3,2,39,19,2850.0,50.0,25000000.0
0,4,2,166,4,2850.0,18.5,110000000.0
1,6,1,50,6,2850.0,30.0,10500000.0
0,2,1,117,6,2850.0,15.0,8500000.0
0,2,1,166,6,2850.0,15.0,5000000.0
0,2,2,166,4,2850.0,15.0,6500000.0
0,4,2,166,4,2400.0,8.0,46000000.0
1,4,2,128,4,4000.0,10.0,95000000.0
0,3,1,101,15,2850.0,15.0,16000000.0
1,5,3,133,4,2850.0,8.0,41000000.0
1,4,2,155,9,2850.0,11.0,25000000.0
0,4,2,166,4,2850.0,8.5,45000000.0
0,3,2,166,4,1600.0,24.4,32500000.0
1,4,2,133,4,1890.0,12.0,18000000.0
0,3,1,166,4,1800.0,11.2,19000000.0
1,3,2,61,4,2700.0,10.0,8500000.0
0,3,1,92,13,2850.0,30.0,15000000.0
1,1,1,166,4,2850.0,30.0,4800000.0
0,3,1,109,6,2850.0,17.0,5700000.0
1,3,2,157,6,1600.0,6.75,32000000.0
0,3,3,50,6,2850.0,11.0,34000000.0
0,4,3,166,4,3000.0,11.0,56000000.0
1,3,2,133,4,1600.0,24.4,32500000.0
0,4,4,166,4,5000.0,33.15,98000000.0
0,3,2,73,9,4000.0,22.0,38500000.0
0,2,1,76,10,2850.0,16.0,39000000.0
0,3,1,84,6,2850.0,10.0,40000000.0
1,3,1,157,6,2850.0,10.0,22000000.0
1,4,3,166,4,2850.0,10.0,80000000.0
0,1,1,126,9,2850.0,14.5,12500000.0
0,3,1,13,9,2850.0,12.05,12500000.0
0,3,1,166,6,2850.0,10.0,8700000.0
0,3,1,69,4,2850.0,12.0,9500000.0
1,3,1,166,4,1500.0,12.5,17000000.0
0,4,3,166,4,3000.0,13.2,80000000.0
0,2,3,15,4,1600.0,7.0,47000000.0
1,4,3,8,4,2850.0,22.0,19800000.0
1,5,2,166,4,2500.0,10.0,24000000.0
0,3,3,41,4,2850.0,5.5,28000000.0
0,3,1,62,9,2850.0,40.0,9500000.0
1,4,2,76,10,2000.0,46.0,40000000.0
1,1,1,166,4,2850.0,11.0,12000000.0
0,1,1,166,4,2850.0,23.4,702000000.0
1,5,2,101,15,2850.0,15.5,21500000.0
1,4,3,166,4,4000.0,12.0,85000000.0
0,4,2,73,9,2490.0,10.0,14000000.0
0,3,1,50,6,2850.0,11.0,4600000.0
0,2,1,124,20,2850.0,53.0,5500000.0
0,4,3,166,4,4000.0,17.5,66500000.0
1,4,2,48,5,1700.0,77.0,27500000.0
1,3,2,166,4,2850.0,5.0,22000000.0
0,4,3,82,4,2850.0,10.0,36500000.0
0,4,2,76,10,2850.0,15.0,25000000.0
0,3,1,50,6,2850.0,15.0,6350000.0
0,4,1,50,6,2850.0,30.0,16000000.0
0,3,1,62,9,2850.0,9.0,12500000.0
1,1,1,92,13,1900.0,82.0,11000000.0
0,3,1,166,6,2850.0,13.0,2800000.0
1,2,2,162,4,2850.0,4.0,14000000.0
0,5,2,62,9,2850.0,11.8,19500000.0
1,4,2,166,6,1800.0,20.0,29000000.0
0,5,3,147,4,2800.0,10.5,70000000.0
0,4,2,33,4,2850.0,13.3,85000000.0
1,5,2,63,13,2850.0,20.0,32500000.0
1,1,1,9,4,2850.0,6.0,4500000.0
0,2,2,133,4,2850.0,7.0,17500000.0
1,3,3,166,9,3250.0,13.0,60000000.0
1,5,2,165,6,2850.0,20.0,19800000.0
0,3,1,166,4,2850.0,10.0,15500000.0
0,3,1,166,4,2850.0,13.5,11500000.0
1,2,1,8,4,5000.0,12.0,47000000.0
0,3,1,146,7,2850.0,40.0,5500000.0
0,1,1,80,1,2850.0,1.0,1800000.0
1,3,1,166,4,2850.0,15.5,39000000.0
0,1,1,155,9,2850.0,20.0,12000000.0
0,3,2,166,4,2057.0,14.3,24000000.0
0,4,3,128,4,2850.0,8.0,46000000.0
0,5,3,8,4,2800.0,8.5,37500000.0
0,10,7,166,4,2850.0,14.4,50400000.0
0,1,1,156,13,2850.0,15.0,22000000.0
1,5,1,41,4,6000.0,22.0,200000000.0
1,4,2,166,4,2644.0,12.49,28500000.0
0,4,3,166,4,2850.0,7.3,36000000.0
1,4,3,166,4,2850.0,10.11,35000000.0
1,3,1,166,6,2850.0,15.0,7000000.0
1,2,1,101,15,2850.0,11.0,1500000.0
0,3,1,50,6,2850.0,12.0,11000000.0
0,5,3,31,4,8900.0,11.4,320000000.0
0,1,1,166,4,2850.0,5.0,14000000.0
0,3,1,50,6,2850.0,20.0,8600000.0
0,3,1,62,9,2850.0,15.0,5200000.0
1,4,1,10,2,2850.0,64.0,8800000.0
0,2,1,91,10,2850.0,20.0,6500000.0
1,3,3,50,6,3200.0,6.9,37000000.0
0,3,1,166,4,2850.0,6.0,16500000.0
0,2,2,166,4,2850.0,3.25,14000000.0
1,5,2,48,5,2850.0,29.0,13500000.0
1,2,1,66,6,2850.0,11.0,8200000.0
0,3,2,105,4,2850.0,10.7,12000000.0
1,4,2,138,6,2850.0,20.5,19000000.0
1,4,3,166,4,2850.0,19.52,300000000.0
0,4,4,84,6,4000.0,12.0,58500000.0
1,3,1,165,6,2850.0,15.0,9800000.0
0,5,2,12,20,2850.0,30.0,130000000.0
1,4,2,89,4,2850.0,8.0,22000000.0
0,4,2,128,4,3000.0,11.6,87500000.0
1,3,2,166,4,1200.0,8.9,28500000.0
1,3,2,50,6,2850.0,6.0,29500000.0
0,3,1,166,4,2850.0,10.0,21600000.0
0,3,1,122,17,2850.0,27.0,70000000.0
0,5,3,166,4,2850.0,10.0,16500000.0
1,3,2,166,6,2850.0,10.0,11000000.0
0,6,2,17,7,2850.0,42.0,14000000.0
0,4,2,166,4,2850.0,20.0,28000000.0
1,3,1,48,5,2850.0,6.7,7000000.0
0,3,1,92,13,2850.0,114.6,7800000.0
0,2,1,50,6,1100.0,7.0,10500000.0
0,3,1,109,6,2850.0,10.0,11000000.0
0,2,1,50,6,2850.0,5.0,4800000.0
0,3,1,166,4,2850.0,17.0,45000000.0
0,3,1,66,6,2850.0,14.0,13500000.0
1,4,4,166,4,4000.0,18.0,175000000.0
1,4,3,147,4,4516.0,9.8,88000000.0
0,4,3,166,4,2850.0,32.0,62000000.0
0,4,3,66,6,2850.0,11.0,22000000.0
1,2,2,50,6,2419.0,7.63,31000000.0
0,2,1,50,6,2850.0,12.0,8000000.0
1,8,6,37,4,2850.0,11.0,140000000.0
0,5,2,1,15,2850.0,15.5,21500000.0
1,3,1,113,4,2850.0,2.0,2150000.0
1,4,3,133,4,2850.0,13.0,25000000.0
0,3,3,166,4,2850.0,10.0,28500000.0
0,4,2,75,6,2850.0,6.0,29000000.0
1,3,2,166,6,2850.0,15.75,90000000.0
0,6,5,166,4,4300.0,14.4,79000000.0
0,5,1,64,6,2850.0,10.0,27500000.0
1,4,3,113,4,2000.0,7.5,45000000.0
0,4,2,50,6,5000.0,16.0,15200000.0
1,2,1,166,4,2850.0,21.5,8900000.0
1,4,3,166,4,2500.0,16.4,71340000.0
1,3,1,66,6,2850.0,13.0,6000000.0
0,3,2,166,4,2850.0,10.0,26000000.0
1,2,1,50,6,2850.0,5.0,8500000.0
1,2,1,61,4,2850.0,7.5,7500000.0
0,2,1,42,6,2850.0,16.0,24000000.0
0,2,1,50,6,2850.0,20.0,18500000.0
0,5,5,166,4,2850.0,31.75,200000000.0
0,4,3,166,4,3500.0,9.0,59000000.0
1,3,2,73,9,2850.0,25.0,12500000.0
0,4,3,51,10,5500.0,11.0,200000000.0
1,4,1,58,4,2850.0,140.0,13000000.0
0,3,1,8,4,2850.0,7.9,19000000.0
1,4,2,166,4,2850.0,7.5,26500000.0
0,3,2,166,4,2850.0,12.0,26500000.0
1,4,2,50,6,3200.0,20.0,21000000.0
0,6,6,141,20,2850.0,5.0,60000000.0
1,3,1,92,13,2850.0,31.0,10500000.0
0,3,2,54,4,2850.0,10.0,14500000.0
0,4,3,84,6,3700.0,12.5,52000000.0
1,2,2,92,13,2850.0,15.0,19000000.0
0,5,2,48,5,2850.0,10.0,40000000.0
1,4,3,20,4,5500.0,10.0,79000000.0
1,3,3,166,4,3000.0,6.1,55000000.0
1,2,1,92,13,900.0,12.0,55000000.0
0,1,1,166,6,2850.0,11.0,30000.0
1,1,1,109,6,2850.0,10.0,3600000.0
1,3,3,166,4,2850.0,82.0,13500000.0
1,6,3,166,4,4500.0,7.5,65000000.0
0,4,2,126,9,2850.0,25.85,26000000.0
1,4,3,166,4,2600.0,10.0,48000000.0
1,4,6,166,4,2782.0,11.0,95900000.0
1,5,2,70,20,2850.0,7.0,6000000.0
1,3,1,50,6,2850.0,13.0,8000000.0
0,3,2,76,10,2850.0,6.0,15800000.0
1,7,3,67,10,2850.0,12.5,46500000.0
0,2,1,166,4,2850.0,6.0,16500000.0
1,2,1,166,4,2850.0,10.0,8500000.0
0,3,3,122,17,2850.0,36.0,70000000.0
0,2,1,13,9,2850.0,11.0,10000000.0
0,1,1,166,4,2850.0,2.0,6500000.0
1,3,3,166,4,2700.0,7.5,28500000.0
0,4,2,58,4,2850.0,10.0,15000000.0
0,4,2,166,4,2850.0,11.0,45000000.0
0,1,1,66,6,2850.0,12.0,6000000.0
1,4,1,66,6,2850.0,10.0,33000000.0
0,2,1,50,6,2850.0,10.0,5300000.0
0,2,1,76,10,2850.0,13.5,8500000.0
0,4,2,8,4,2650.0,10.5,37000000.0
0,2,1,166,4,2850.0,8.0,19500000.0
0,2,1,76,10,2850.0,13.5,9300000.0
0,2,1,50,6,2850.0,6.0,7900000.0
1,1,1,62,9,2850.0,10.0,15400000.0
1,4,5,128,4,4100.0,10.0,67500000.0
1,2,1,73,9,2850.0,12.0,4700000.0
1,1,1,166,4,2850.0,12.0,49000000.0
0,1,1,34,4,2850.0,8.5,110500000.0
0,4,3,166,4,2850.0,24.5,245000000.0
1,3,1,61,4,2850.0,13.0,14000000.0
1,3,3,166,4,2850.0,7.5,52000000.0
1,3,1,117,6,2850.0,15.0,16000000.0
0,5,4,89,4,5380.0,13.22,69500000.0
0,2,1,166,9,2850.0,13.0,3000000.0
1,3,2,98,4,2850.0,18.0,27000000.0
1,5,2,95,6,2850.0,11.0,30000000.0
0,3,1,126,9,2850.0,13.0,11500000.0
1,3,2,147,4,2850.0,6.8,54000000.0
0,3,1,85,6,2850.0,22.0,4900000.0
1,4,2,73,9,2850.0,23.0,29000000.0
1,3,1,61,4,2850.0,7.8,15500000.0
1,3,2,8,4,1250.0,13.0,19500000.0
1,5,3,31,4,4000.0,12.8,250000000.0
0,5,2,166,4,2850.0,16.0,40000000.0
1,1,1,8,4,2850.0,5.0,4800000.0
0,3,1,119,6,2850.0,12.5,12500000.0
0,3,1,163,16,2850.0,40.0,3300000.0
0,2,1,166,4,2850.0,10.0,4200000.0
1,3,2,133,4,2850.0,9.0,35000000.0
0,3,1,166,4,2850.0,12.95,24000000.0
0,3,1,166,4,2850.0,1.0,78000000.0
0,4,1,48,5,2850.0,14.0,14500000.0
0,8,1,100,14,2850.0,1.0,180000000.0
0,3,2,33,4,1990.0,8.25,145000000.0
1,3,2,80,1,2850.0,16.0,4700000.0
0,4,1,112,16,2850.0,40.0,8800000.0
0,4,3,73,9,2850.0,8.0,33500000.0
1,5,2,126,9,2850.0,10.0,27500000.0
0,2,1,73,9,2850.0,11.0,9300000.0
1,3,4,166,4,2000.0,2.5,33000000.0
1,5,3,166,4,2850.0,9.3,37500000.0
0,3,2,166,4,2850.0,6.8,20000000.0
0,2,1,166,7,2850.0,20.0,6000000.0
0,5,4,35,4,4500.0,23.0,762000000.0
1,4,3,113,4,2850.0,6.73,39000000.0
0,3,1,61,4,2850.0,10.0,9000000.0
0,3,2,166,4,2850.0,9.8,28500000.0
0,1,1,166,4,2850.0,11.0,39000000.0
0,5,1,76,10,2850.0,31.0,42000000.0
1,2,1,96,4,2850.0,11.0,40000000.0
0,5,1,31,4,4000.0,12.8,300000000.0
1,3,2,61,4,2850.0,10.0,22500000.0
0,1,1,104,13,2850.0,20.0,9800000.0
0,3,2,61,4,2850.0,7.0,19700000.0
1,5,3,147,4,3000.0,8.0,67500000.0
0,6,2,50,6,2850.0,16.0,15500000.0
1,4,3,166,4,2650.0,6.0,48000000.0
0,3,2,166,4,2850.0,7.5,16500000.0
0,3,2,117,6,1550.0,12.5,22000000.0
1,3,1,61,4,2850.0,10.0,12500000.0
1,4,2,166,15,2850.0,10.0,26500000.0
0,3,2,61,4,2850.0,11.0,13000000.0
0,2,1,99,19,2850.0,10.7,10000000.0
1,4,3,89,4,2850.0,19.0,45000000.0
1,2,1,166,4,2850.0,5.6,12000000.0
1,2,1,165,6,2850.0,15.0,4200000.0
0,2,1,138,6,2850.0,7.0,14500000.0
0,1,1,119,6,2850.0,30.0,4000000.0
0,2,1,166,4,2850.0,6.0,18500000.0
0,4,1,62,9,2635.0,22.0,29000000.0
0,2,1,66,6,2850.0,10.0,10000000.0
1,5,3,33,4,2850.0,15.54,225000000.0
0,5,1,166,4,2850.0,17.0,48000000.0
1,3,1,166,4,2850.0,10.0,32000000.0
1,5,3,133,4,3341.0,6.7,39500000.0
0,3,1,166,4,2850.0,10.0,15500000.0
1,2,1,166,4,1150.0,6.5,23500000.0
0,4,4,166,4,6500.0,32.5,175000000.0
0,3,2,33,4,2850.0,15.6,232440000.0
1,2,1,62,9,2850.0,95.0,26500000.0
0,2,2,166,4,2850.0,3.5,13500000.0
0,4,2,8,4,2600.0,15.0,29000000.0
0,3,1,166,4,2850.0,2.5,40000000.0
1,2,1,166,4,2350.0,6.17,43000000.0
1,4,3,166,4,3200.0,20.0,170000000.0
0,4,2,114,13,2850.0,59.0,16500000.0
0,3,1,50,6,2850.0,30.0,9300000.0
1,3,1,166,4,3428.0,13.7,98000000.0
1,3,1,127,13,2850.0,15.0,5700000.0
0,1,1,50,6,2850.0,40.0,8000000.0
0,3,1,101,15,2850.0,26.0,9500000.0
0,3,1,13,9,2850.0,12.0,7500000.0
0,5,5,98,4,7000.0,50.0,18000000.0
1,6,6,122,17,4200.0,14.0,85000000.0
0,4,1,48,5,2850.0,11.0,8500000.0
0,3,3,166,4,2850.0,9.0,45000000.0
1,4,2,121,4,2850.0,6.5,16500000.0
0,2,1,61,4,2850.0,13.65,10000000.0
0,5,2,67,10,2850.0,12.5,21500000.0
0,4,3,113,4,2850.0,6.73,39000000.0
1,5,2,166,4,2315.0,10.0,39000000.0
0,4,1,62,9,2850.0,20.0,16500000.0
0,3,1,123,4,2850.0,10.0,13000000.0
0,1,1,58,4,2850.0,35.0,50000000.0
1,3,5,73,9,5052.0,11.37,57500000.0
1,2,2,50,6,2850.0,11.0,20000.0
1,3,1,54,4,2850.0,6.3,16500000.0
0,5,2,166,4,2850.0,7.0,15000000.0
1,3,2,166,4,12.41,11.0,47000000.0
0,3,1,119,6,2850.0,74.0,14500000.0
1,4,2,113,4,2850.0,12.5,55000000.0
0,5,3,76,10,2850.0,9.0,29000000.0
1,3,2,61,4,2850.0,10.0,19500000.0
0,2,2,166,4,1500.0,3.5,15000000.0
1,3,3,62,9,2850.0,15.0,47000000.0
0,1,1,166,4,2850.0,11.0,6500000.0
1,3,3,166,4,2850.0,13.0,120000000.0
0,2,1,13,9,2850.0,11.0,6200000.0
0,3,2,166,4,2850.0,11.0,9500000.0
0,3,2,61,4,2850.0,16.0,15500000.0
1,4,3,109,6,2700.0,21.0,22500000.0
1,3,2,166,9,1200.0,10.0,16000000.0
0,1,1,64,6,2850.0,16.0,7000000.0
0,3,2,166,10,2850.0,12.0,17500000.0
1,6,4,166,4,2850.0,11.0,65000000.0
0,3,2,32,4,1150.0,11.0,39000000.0
0,4,1,3,5,2850.0,13.5,7800000.0
0,3,2,50,6,2850.0,13.8,14000000.0
0,2,2,34,4,2850.0,1.25,17500000.0
0,3,2,34,4,2850.0,3.8,39000000.0
1,1,1,166,4,2850.0,43.52,160000000.0
1,4,2,73,9,6200.0,26.0,130000000.0
0,3,1,65,8,2850.0,2.0,12000000.0
0,3,1,13,9,2850.0,12.0,9000000.0
0,2,1,83,12,2850.0,8.0,6800000.0
0,3,3,166,4,2850.0,3.0,22000000.0
0,5,4,166,4,2850.0,92.0,350000000.0
0,4,3,50,6,3700.0,12.5,53000000.0
0,1,1,53,13,2850.0,80.0,8000000.0
1,3,1,166,4,2850.0,16.5,22000000.0
1,3,1,109,6,2850.0,10.0,4600000.0
1,1,2,73,9,2800.0,11.48,32000000.0
1,4,3,147,4,3000.0,50.2,140000000.0
1,7,2,92,13,2500.0,26.5,23000000.0
0,2,1,166,10,2850.0,22.0,12500000.0
1,4,4,166,4,2850.0,3.6,29000000.0
0,3,1,166,13,2850.0,22.0,21000000.0
0,1,1,76,10,2850.0,10.0,15000000.0
0,3,1,73,9,2850.0,13.0,4500000.0
0,1,1,166,4,2850.0,2.0,45000000.0
0,3,1,126,9,2850.0,11.0,7000000.0
1,4,3,166,4,2080.0,10.4,26000000.0
1,4,3,84,6,2850.0,11.9,50000000.0
1,4,3,82,4,2850.0,10.0,33500000.0
1,3,1,166,4,2850.0,8.3,24000000.0
0,3,1,166,6,1200.0,7.0,13000000.0
0,2,1,100,14,2850.0,30.0,7500000.0
0,2,2,166,4,2850.0,3.5,15500000.0
0,2,1,166,4,2850.0,3.0,8400000.0
1,4,2,117,6,2250.0,13.0,35000000.0
0,3,2,62,9,2850.0,12.5,13000000.0
1,7,3,166,4,3130.0,16.5,400000000.0
1,2,1,166,4,2850.0,9.5,14000000.0
0,4,5,15,4,4450.0,16.5,85000000.0
0,3,2,166,4,6200.0,9.7,115000000.0
0,3,2,61,4,1395.0,10.0,16800000.0
0,2,3,166,4,840.0,3.5,15000000.0
1,3,1,166,6,2850.0,9.5,11200000.0
0,4,4,166,4,2801.0,8.0,88000000.0
0,3,1,157,6,2850.0,25.0,62500000.0
0,4,4,166,4,2850.0,3.6,70000000.0
1,3,1,62,9,2850.0,10.0,9000000.0
0,3,1,166,4,2850.0,10.0,23000000.0
0,3,1,61,4,2850.0,10.0,20000000.0
1,3,2,61,4,2850.0,6.0,18800000.0
1,5,2,166,4,2850.0,11.0,38000000.0
1,3,2,166,4,1800.0,15.0,23000000.0
1,6,5,8,4,3200.0,12.0,55000000.0
0,4,3,50,6,2850.0,11.0,30000000.0
1,2,1,113,4,950.0,11.0,170000000.0
0,4,3,166,4,2850.0,10.0,17500000.0
1,1,1,41,4,2850.0,3.55,20000000.0
0,4,2,73,9,2850.0,10.0,31000000.0
0,3,2,166,4,2850.0,10.0,39000000.0
0,3,1,50,6,2850.0,27.0,12000000.0
0,2,1,73,9,2850.0,10.0,6900000.0
0,3,2,50,6,2850.0,12.5,26000000.0
0,2,2,166,4,1100.0,11.0,12000000.0
0,3,2,166,4,1275.0,10.4,22500000.0
1,7,7,59,2,2850.0,2.91,125000000.0
1,3,1,166,4,2850.0,18.0,16500000.0
0,1,1,77,16,2850.0,87.0,7800000.0
0,3,1,166,6,2850.0,10.0,16500000.0
0,3,1,65,8,2850.0,1.5,8500000.0
1,4,3,86,4,3100.0,7.3,8500000.0
0,1,1,66,6,2850.0,10.0,30000000.0
1,4,4,166,4,4000.0,8.0,105000000.0
1,5,4,166,4,3500.0,19.0,89000000.0
0,5,3,117,6,2600.0,10.5,35000000.0
1,2,1,13,9,2850.0,10.0,9000000.0
0,4,1,9,4,2850.0,3.0,11000000.0
1,3,2,166,4,1650.0,9.5,28800000.0
1,3,1,123,4,2850.0,40.0,8500000.0
1,3,2,166,4,2850.0,6.0,34000000.0
1,4,5,166,4,3000.0,10.0,110000000.0
0,5,2,50,6,2000.0,56.0,13000000.0
1,4,3,109,6,2850.0,21.0,21000000.0
0,5,3,66,6,2850.0,17.2,39500000.0
1,4,4,166,4,2850.0,10.0,43000000.0
0,4,2,34,4,2800.0,11.0,62000000.0
0,4,3,101,15,2700.0,7.94,47000000.0
0,3,2,166,4,2500.0,10.3,23000000.0
1,2,1,166,6,2850.0,9.0,7900000.0
1,3,1,73,9,2850.0,9.0,5500000.0
1,7,4,166,4,2850.0,7.5,68000000.0
0,5,3,117,6,2850.0,14.0,29000000.0
0,1,1,101,15,2850.0,11.0,11500000.0
1,3,1,13,9,2850.0,10.0,10000000.0
1,2,1,20,4,2850.0,5.35,9000000.0
0,5,3,84,6,4900.0,23.0,48000000.0
1,4,5,166,4,2900.0,9.6,46000000.0
0,1,1,62,9,2850.0,32.5,8287500.0
0,2,1,105,4,2850.0,10.0,13500000.0
0,5,4,166,4,3500.0,13.0,69500000.0
0,3,1,126,9,2850.0,10.0,14000000.0
0,3,2,8,4,2850.0,7.03,19000000.0
1,4,3,166,4,2850.0,10.0,36000000.0
0,3,1,166,13,2850.0,67.0,3600000.0
0,3,1,78,6,2850.0,10.0,18500000.0
0,5,2,92,13,2850.0,34.0,18500000.0
1,5,1,66,6,2850.0,10.0,24000000.0
1,4,3,166,4,2850.0,12.0,50000000.0
0,3,1,166,6,2850.0,15.0,19000000.0
0,2,1,58,4,2850.0,18.0,3000000.0
1,4,3,75,6,2800.0,16.0,48000000.0
1,4,2,76,10,2850.0,20.0,8800000.0
0,1,1,76,10,2850.0,66.0,200000.0
0,6,3,166,4,3000.0,15.0,42500000.0
0,3,1,166,4,2850.0,10.0,8500000.0
0,4,4,166,4,2801.0,8.0,88000000.0
0,3,2,8,4,1200.0,6.0,23000000.0
0,3,1,76,10,2850.0,27.0,4500000.0
0,3,1,109,6,2850.0,9.8,8600000.0
0,5,3,76,10,2850.0,20.0,26000000.0
0,3,2,166,4,2850.0,7.0,16500000.0
1,2,1,66,6,2850.0,11.3,16500000.0
1,2,1,166,4,2850.0,18.1,39000000.0
0,2,1,58,4,2850.0,7.5,7000000.0
1,5,2,62,9,2850.0,14.0,18000000.0
1,4,1,98,4,2850.0,9.1,72500000.0
1,4,4,98,4,3100.0,9.0,42000000.0
1,4,2,50,6,2850.0,13.1,25000000.0
0,3,2,61,4,2850.0,11.0,10000000.0
0,5,2,92,13,2850.0,15.5,25500000.0
0,3,1,61,4,2000.0,11.0,24000000.0
0,3,1,50,6,2850.0,26.0,10000000.0
1,4,2,166,6,2850.0,15.0,16500000.0
0,3,3,98,4,2850.0,8.0,22500000.0
1,4,2,166,6,2850.0,15.0,15000000.0
1,4,2,50,6,2100.0,11.0,39950000.0
0,7,2,92,13,2850.0,164.0,35000000.0
0,3,1,92,13,2850.0,7.0,2700000.0
0,5,2,50,6,2300.0,19.0,18000000.0
1,3,2,62,9,2850.0,7.0,28000000.0
1,3,2,117,6,2850.0,31.5,34000000.0
1,3,3,142,4,2600.0,9.1,53000000.0
1,2,2,66,6,2850.0,10.0,12500000.0
1,2,1,61,4,2850.0,11.0,9900000.0
0,3,1,154,6,2850.0,28.5,12500000.0
0,2,1,166,6,2850.0,5.7,2700000.0
1,4,3,166,4,3700.0,9.75,72000000.0
0,3,2,166,4,2850.0,6.0,47500000.0
1,4,2,73,9,2916.6,10.0,23500000.0
1,3,2,166,4,2850.0,6.0,14000000.0
0,4,4,166,4,4000.0,7.0,68000000.0
0,3,1,117,6,2850.0,6.0,9000000.0
1,1,1,73,9,2850.0,34.0,8000000.0
0,6,6,166,4,4000.0,12.0,55000000.0
0,3,1,65,8,2850.0,1.0,16500000.0
0,5,3,166,4,2850.0,15.0,36000000.0
0,3,2,61,4,2850.0,7.0,13500000.0
0,3,1,166,4,2850.0,10.8,16000000.0
1,3,2,98,4,1650.0,10.7,23500000.0
1,4,2,126,9,2850.0,10.5,28500000.0
1,2,1,73,9,2850.0,13.0,7800000.0
0,3,1,62,9,2850.0,10.0,8600000.0
0,1,1,166,13,2850.0,9.5,40000000.0
1,4,3,96,4,2250.0,11.2,42000000.0
1,2,1,166,4,2850.0,6.0,9500000.0
0,6,4,142,4,2850.0,21.5,90000000.0
1,4,2,103,11,2850.0,13.5,20200000.0
0,1,1,48,5,2850.0,11.0,8326800.0
0,1,1,76,10,2850.0,10.0,7000000.0
0,1,1,66,6,2850.0,8.5,14500000.0
1,2,1,166,4,2850.0,10.0,2800000.0
1,3,1,166,4,2850.0,16.0,27000000.0
0,3,2,8,4,2850.0,8.5,22000000.0
1,3,1,165,6,2850.0,40.0,17500000.0
1,1,1,62,9,2850.0,47.0,20000000.0
0,1,1,48,5,2850.0,110.0,6000000.0
0,4,3,166,4,2850.0,7.5,42500000.0
0,3,2,132,10,2850.0,10.0,8000000.0
1,4,2,66,6,2850.0,10.0,27000000.0
0,2,1,13,9,2850.0,11.0,3800000.0
0,2,1,113,4,2850.0,7.0,8000000.0
0,1,1,119,6,2850.0,35.0,8000000.0
0,5,5,166,4,2850.0,14.0,155000000.0
0,3,2,61,4,2850.0,7.0,17500000.0
1,5,4,166,4,2500.0,11.0,37500000.0
0,2,1,66,6,2850.0,19.0,15000000.0
0,2,1,73,9,2850.0,16.0,6500000.0
0,5,2,166,6,2850.0,12.5,23000000.0
1,5,2,166,4,2850.0,8.25,38000000.0
0,4,4,15,4,3000.0,8.0,65000000.0
1,3,2,166,4,2100.0,10.0,26000000.0
0,6,2,166,4,4000.0,15.5,110000000.0
0,3,2,8,4,1050.0,11.0,16000000.0
1,4,2,166,4,2500.0,12.0,39900000.0
0,4,3,8,4,2502.0,26.1,35000000.0
0,5,4,133,4,2850.0,20.0,67500000.0
1,4,3,166,4,2850.0,8.9,85000000.0
1,3,1,8,4,2850.0,10.0,18500000.0
0,4,3,98,4,2850.0,10.0,25000000.0
1,3,3,113,4,2850.0,11.0,16800000.0
1,3,2,166,4,1800.0,11.5,15000000.0
0,3,2,50,6,1600.0,13.5,15500000.0
1,5,4,166,4,3400.0,12.12,59500000.0
0,3,1,166,6,2850.0,17.0,7000000.0
1,3,2,166,4,1500.0,7.4,26500000.0
1,3,1,66,6,2850.0,15.0,13000000.0
0,1,1,166,4,2850.0,11.0,6500000.0
0,6,5,166,4,2850.0,15.2,110000000.0
1,4,3,13,9,5000.0,45.0,65000000.0
0,1,1,76,10,2850.0,17.0,25000000.0
1,4,3,15,4,2850.0,11.0,100000.0
0,3,1,8,4,2850.0,5.0,8300000.0
0,1,1,109,6,2850.0,12.5,3500000.0
1,5,3,139,4,5603.0,16.86,29500000.0
1,5,4,133,4,2850.0,20.0,69500000.0
1,4,3,15,4,3000.0,13.2,80000000.0
0,3,2,133,4,2850.0,10.5,24000000.0
1,2,1,73,9,1200.0,22.0,8000000.0
1,5,4,76,10,2850.0,40.0,42000000.0
1,5,3,76,10,2850.0,4.5,50000000.0
0,4,1,14,2,2850.0,11.0,18000000.0
1,5,4,166,4,3000.0,7.0,65000000.0
0,4,2,73,9,3500.0,11.0,25000000.0
0,3,2,84,6,2850.0,18.0,17000000.0
0,3,1,166,13,2850.0,19.55,16500000.0
1,3,1,77,16,2850.0,17.0,5500000.0
0,2,1,166,10,2850.0,11.0,14500000.0
0,4,1,48,5,2850.0,113.0,43000000.0
0,4,2,166,4,2850.0,8.0,34500000.0
1,3,2,50,6,2850.0,15.0,125000000.0
0,3,3,166,4,2850.0,14.0,120000000.0
1,4,3,133,4,2850.0,10.0,46000000.0
0,5,2,166,4,2680.0,14.6,26000000.0
0,3,1,123,4,2850.0,10.0,5500000.0
0,2,1,13,9,2850.0,10.0,6500000.0
1,5,2,66,6,2850.0,15.0,32000000.0
0,4,4,116,4,5000.0,21.0,250000000.0
